id_eje,descripcion_eje,id_programa_presupuestario,descripcion_programa_presupuestario,id_componente,descripcion_componente,id_siglas,descripcion_siglas,id_ods,descripcion_ods,id_meta,descripcion_meta,id_tema_general,descripcion_tema_general,id_tema_objetivo,descripcion_tema_objetivo,id_meta_rubro_propuesta,descripcion_meta_rubro_propuesta
3,Educación de Calidad,E003,Actividades artísticas y culturales,E003.C04,Programas culturales orientados a los migrantes y sus familias ejecutados.,IEC,Instituto Estatal de la Cultura,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
7,Poderes y Autónomos,E022,Confianza en el Instituto Electoral del Estado de Guanajuato,E022.C02,"Programas de educación cívica y participación ciudadana, ejecutados.",IEEG,Instituto Electoral del Estado de Guanajuato,10,Objetivo 10: Reducir la desigualdad en y entre los países,10.2,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición.",3,Desarrollo social,3.6,Desigualdad,3.6.1,Reducción de desigualdades
3,Educación de Calidad,E024,Alianza a favor de la educación para adultos,E024.C03,"Programas de educación para niñas, niños, jóvenes y adultos ofertados a la población en rezago",INAEBA,Instituto de Alfabetización y Educación Básica para Adultos,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.5,"4.5 Eliminar las disparidades de género en la educación y garantizar el acceso igualitario de las personas vulnerables, incluidas las personas con discapacidad, los pueblos indígenas y los niños en situaciones de vulnerabilidad, a todos los niveles de la enseñanza y la formación profesional.",1,Educación,1.1,Educación,1.1.1,Educación
6,Gobierno humano y eficaz,E060,Unidad de Televisión de Guanajuato,E060.C01,"Programas de Televisión producidos, co producidos y adquiridos.",UTEG,Unidad de Televisión de Guanajuato,09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.c,9.c Aumentar significativamente el acceso a la tecnología de la información y las comunicaciones y esforzarse por proporcionar acceso universal y asequible a Internet en los países menos adelantados de aquí a 2020.,2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
7,Poderes y Autónomos,E066,Cobertura Educativa de la Universidad de Guanajuato,E066.C01,"Programas Educativos que atienden las demandas de los sectores, con enfoque por competencias, de esquemas flexibles e innovadores reconocidos por la calidad impartidos.",UG,Universidad de Guanajuato,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.3,"4.3 Asegurar el acceso en condiciones de igualdad para todos los hombres y las mujeres a formación técnica, profesional y superior de calidad, incluida la enseñanza universitaria.",1,Educación,1.1,Educación,1.1.1,Educación
2,Desarrollo Humano y Social,E007,Atención integral a las personas con discapacidad,E007.C01,Programas orientados a la atención integral de las personas con discapacidad.,INGUDIS,Instituto Guanajuatense para las Personas con Discapacidad,10,Objetivo 10: Reducir la desigualdad en y entre los países,10.2,"10.2 Potenciar y promover la inclusión social, económica y política de todos, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición.",3,Desarrollo social,3.6,Desigualdad,3.6.1,Reducción de desigualdades
3,Educación de Calidad,E005,Promoción de la convivencia escolar pacífica,E005.C04,Promoción de educación para la salud para la comunidad educativa realizado. (SEG),SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
7,Poderes y Autónomos,E059,Tribunal Estatal Electoral de Guanajuato,E059.C02,Promoción de la cultura electoral realizada.,TEEG,Tribunal Estatal Electoral de Guanajuato,16,"Objetivo 16: Promover sociedades, justas, pacíficas e inclusivas",16.6,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas.,3,Desarrollo social,3.1,Sociedades justas,3.1.1,"Paz, justicia e instituciones"
3,Educación de Calidad,E005,Promoción de la convivencia escolar pacífica,E005.C03,Promoción y atención a la convivencia escolar pacífica realizada. (SEG),SEG,Secretaría de Educación,04,"Objetivo 4: Garantizar una educación inclusiva, equitativa y de calidad y promover oportunidades de aprendizaje durante toda la vida para todos",4.7,"4.7 Garantizar que todos los estudiantes adquieran los conocimientos teóricos y prácticos necesarios para promover el desarrollo sostenible, en particular mediante la educación para el desarrollo sostenible y la adopción de estilos de vida sostenibles, los derechos humanos, la igualdad entre los géneros, la promoción de una cultura de paz y no violencia, la ciudadanía mundial y la valoración de la diversidad cultural y de la contribución de la cultura al desarrollo sostenible, entre otros medios.",1,Educación,1.1,Educación,1.1.1,Educación
1,Seguridad y paz social,G005,Fomento y vigilancia del cumplimiento del trabajo decente,G005.C03,"Promoción y fomento del trabajo decente a los trabajadores agremiados en sindicatos, federaciones y confederaciones del Estado realizados.",SG,Secretaría de Gobierno,08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",8.8,"8.8 Proteger los derechos laborales y promover un entorno de trabajo seguro y protegido para todos los trabajadores, incluidos los trabajadores migrantes, en particular las mujeres migrantes y las personas con empleos precarios.",2,Economía,2.2,Crecimiento económico,2.2.1,Trabajo y Economía
1,Seguridad y paz social,G005,Fomento y vigilancia del cumplimiento del trabajo decente,G005.C01,Promoción y fomento del trabajo decente a los trabajadores y patrones de los centros de trabajo realizados,SG,Secretaría de Gobierno,08,"Objetivo 8: Promover el crecimiento económico sostenido, inclusivo y sostenible, el empleo pleno y productivo y el trabajo decente para todos",8.8,"8.8 Proteger los derechos laborales y promover un entorno de trabajo seguro y protegido para todos los trabajadores, incluidos los trabajadores migrantes, en particular las mujeres migrantes y las personas con empleos precarios.",2,Economía,2.2,Crecimiento económico,2.2.1,Trabajo y Economía
2,Desarrollo Humano y Social,E009,Atención integral para adultos mayores,E009.C02,Prótesis dentales entregadas,DIF,Sistema Estatal para el Desarrollo Integral de la Familia,03,Objetivo 3: Garantizar una vida sana y promover el bienestar para todos en todas las edades,3.8,"3.8 Lograr la cobertura sanitaria universal, incluida la protección contra los riesgos financieros, el acceso a servicios básicos de salud de calidad y el acceso a medicamentos y vacunas inocuos, eficaces, asequibles y de calidad para todos.",3,Desarrollo social,3.4,Vida sana,3.4.1,"VIH/SIDA, malaria y otras enfermedades"
4,Economía para todos,S022,Fortalecimiento de las Unidades de Producción Familiar,S022.C03,"Proyectos de acondicionamiento, transformación y venta de productos agroalimentarios de las unidades de producción familiar implementados",SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",2.a,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados.",2,Economía,2.4,Hambre,2.4.2,Seguridad alimentaria
3,Educación de Calidad,E036,Divulgación de la ciencia y la tecnología,E036.C01,"Proyectos de formación científica y tecnológica en las escuelas, fomentados.",SEG,Secretaría de Educación,12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,12.a,12.a Ayudar a los países en desarrollo en el fortalecimiento de su capacidad científica y tecnológica a fin de avanzar hacia modalidades de consumo y producción más sostenibles.,2,Economía,2.3,Consumo y producción,2.3.1,Producción y consumo responsables
4,Economía para todos,S010,Cadena de valor y fortalecimiento de la productividad,S010.C07,Proyectos de negocios privados identificados y apoyados para incrementar la productividad,SDES,Secretaría de Desarrollo Económico Sustentable,09,"Objetivo 9: Construir infraestructuras resilientes, promover la industrialización inclusiva y sostenible y fomentar la innovación",9.3,"9.3 Aumentar el acceso de las pequeñas industrias y otras empresas, en particular en los países en desarrollo, a los servicios financieros, incluidos créditos asequibles, y su integración en las cadenas de valor y los mercados.",2,Economía,2.1,Infraestructura,2.1.1,"Industria, Innovación e Infraestructura"
2,Desarrollo Humano y Social,S003,Impulso al combate a la pobreza con el mejoramiento de la situación familiar,S003.C03,"Proyectos de vinculación interinstitucional y fuentes alternativas de financiamiento para el desarrollo social y humano, ejecutados.",SDSH,Secretaría de Desarrollo Social y Humano,01,Objetivo 1. Poner fin a la pobreza en todas sus formas en todo el mundo,1.4,"1.4 Garantizar que todos los hombres y mujeres, en particular los pobres y los vulnerables, tengan los mismos dere­chos a los recursos económicos, así como acceso a los servicios básicos, la propiedad y el control de la tierra y otros bienes, la herencia, los recursos naturales, las nuevas tecnologías apropiadas y los servicios financieros, incluida la microfinanciación.",3,Desarrollo social,3.2,Pobreza,3.2.2,Pobreza
4,Economía para todos,S021,Fomento a las Actividades Agroalimentarias,S021.C06,Proyectos estratégicos de impacto regional o municipal que fortalezcan las actividades agroalimentarias implementados,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",2.4,"2.4 Asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la ca­pacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra.",2,Economía,2.4,Hambre,2.4.1,Hambre
4,Economía para todos,S011,Campo sustentable en el uso del agua,S011.C07,Proyectos estratégicos para el aprovechamiento sustentable del agua y del suelo en el sector agropecuario del estado implementados,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,06,Objetivo 6: Garantizar la disponibilidad de agua y su gestión sostenible y el saneamiento para todos,6.4,6.4 Aumentar el uso eficiente de los recursos hídricos en todos los sectores y asegurar la sostenibilidad de la extracción y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir considerablemente el número de personas que sufren falta de agua.,4,Medio ambiente y energía,4.4,Agua,4.4.1,Agua límpia y saneamiento
4,Economía para todos,S022,Fortalecimiento de las Unidades de Producción Familiar,S022.C05,Proyectos estratégicos para el fortalecimiento de las unidades de producción familiar implementados,SDAyR,Secretaría de Desarrollo Agroalimentario y Rural,02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",2.3,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región.",2,Economía,2.4,Hambre,2.4.1,Hambre
