id_dimension_ped,descripcion_dimension_ped,id_linea_estrategica_ped,descripcion_linea_estrategica_ped,id_objetivo_ped,descripcion_objetivo_ped,id_estrategia_ped,descripcion_estrategia_ped,id_ods,descripcion_ods,id_metas_ods,descripción_metas_ods
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.05,Aprovechamiento sostenible de los recursos naturales.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.01,"Mantenimiento de un marco normativo e institucional de vanguardia, que impul­ se al sector agroalimentario.",ODS.12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,MM.12.03,12.3 Reducir a la mitad el desperdicio mundial de alimentos per cápita en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y distribución.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.02,Creación de modelos de asociatividad en el sector en condiciones de igualdad.,ODS.12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,MM.12.03,12.3 Reducir a la mitad el desperdicio mundial de alimentos per cápita en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y distribución.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.03,Impulso a la productividad en el sector agroalimentario.,ODS.12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,MM.12.03,12.3 Reducir a la mitad el desperdicio mundial de alimentos per cápita en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y distribución.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.04,Fortalecimiento de la productividad y autosuficiencia de la sociedad rural con igualdad de oportunidades para mujeres y hombres.,ODS.12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,MM.12.03,12.3 Reducir a la mitad el desperdicio mundial de alimentos per cápita en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y distribución.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.05,Aprovechamiento sostenible de los recursos naturales.,ODS.12,Objetivo 12: Garantizar modalidades de consumo y producción sostenibles,MM.12.03,12.3 Reducir a la mitad el desperdicio mundial de alimentos per cápita en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y distribución.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.01,"Mantenimiento de un marco normativo e institucional de vanguardia, que impul­ se al sector agroalimentario.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0B,2.b Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.02,Creación de modelos de asociatividad en el sector en condiciones de igualdad.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0B,2.b Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.03,Impulso a la productividad en el sector agroalimentario.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0B,2.b Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.04,Fortalecimiento de la productividad y autosuficiencia de la sociedad rural con igualdad de oportunidades para mujeres y hombres.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0B,2.b Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales.
PED.D02,Económica,PED.02.04,Sector Agroalimentario,PED.02.04.01,Consolidar un sector agroalimentario productivo que garantice la seguridad alimentaria en el estado.,PED.02.04.01.05,Aprovechamiento sostenible de los recursos naturales.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0B,2.b Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales.
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.01,"Incremento de las opciones de empleo y el ingreso digno, en condiciones de igualdad.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.03,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.02,"Mejora de la alimentación y nutrición de la población guanajuatense, particular­ mente de las personas en condición de vulnerabilidad.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.03,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.03,Cobertura universal de los servicios básicos.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.03,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.04,Impulso a la familia como la institución que promueve valores y principios para generar personas responsables.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.03,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.05,Incremento de los niveles de cohesión social de las comunidades.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.03,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.06,Promoción de la innovación social con la participación de las y los ciudadanos.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.03,"2.3 Duplicar la productividad agrícola y los ingresos de los productores de alimentos en pequeña escala, respetando el medio ambiente y la biodiversidad de cada región."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.01,"Incremento de las opciones de empleo y el ingreso digno, en condiciones de igualdad.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.02,"Mejora de la alimentación y nutrición de la población guanajuatense, particular­ mente de las personas en condición de vulnerabilidad.",ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
PED.D01,Humana y Social,PED.01.01,Bienestar Social,PED.01.01.01,Abatir la pobreza en todas sus vertientes y desde sus causas.,PED.01.01.01.03,Cobertura universal de los servicios básicos.,ODS.02,"Objetivo 2: Poner fin al hambre, lograr la seguridad alimentaria y la mejora de la nutrición y promover la agricultura sostenible",MM.02.0A,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar la capacidad de producción agrícola en los países en desarrollo, en particular en los países menos adelantados."
